Observación;MUESTRA;PROYECTO;TIPO PELIGRO;PELIGRO ESPECIFICO;LONGITUD;LATITUD
651;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Deslizamiento;Deslizamiento Rotacional;-78.7275768;-7.010793994
652;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Flujo;;-79.20690852;-7.222525567
653;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Flujo;;-78.45320576;-7.304450319
654;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Flujo;Flujo de Lodo;-79.55747133;-7.39612934
655;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Otro Peligro;Erosión de Ladera;-79.36855142;-7.310851504
656;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.67125326;-16.50101282
657;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.6749291;-16.50148042
658;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.68432374;-16.49386833
659;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.723504;-16.22094965
660;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.70867987;-16.21671377
661;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.40661195;-16.12310089
662;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.33989778;-16.07263598
663;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.6870922;-16.44578883
664;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.74730702;-16.29912965
665;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.74299732;-16.29956285
666;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-71.18265173;-16.73485099
667;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-71.86402016;-16.03991241
668;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.41834952;-17.37863998
669;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.41938623;-17.38127139
670;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-71.47829012;-16.54137365
671;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-71.53359235;-16.36511607
672;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-71.49122837;-16.40930459
673;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-71.52354903;-16.38876682
674;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-71.55352463;-16.35105548
675;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.6933654;-16.45325679
676;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-71.5276213;-16.37367855
677;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-71.49909253;-16.42126992
678;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-71.02791557;-16.64336814
679;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.87850243;-16.74733068
680;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.81472975;-16.43655415
681;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.82156968;-16.43104604
682;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-69.66068118;-16.52529831
683;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-69.65004575;-16.47215234
684;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.68145575;-16.54670179
685;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.72590349;-16.22796977
686;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.54764506;-16.12352549
687;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.6498089;-16.59972928
688;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-71.87433652;-16.03582785
689;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Reptacion;Reptación de Suelo;-70.33971335;-16.13848959
690;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Reptacion;Reptación de Suelo;-70.74498898;-16.1571829
691;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Reptacion;Reptación de Suelo;-70.53183633;-16.18319691
692;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Reptacion;Reptación de Suelo;-70.96038992;-16.07658011
693;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Otro Peligro;Inundación;-70.4934241;-17.78834971
694;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Otro Peligro;Inundación Fluvial;-72.49112277;-16.08354168
695;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Otro Peligro;Inundación;-71.73672951;-17.06375059
696;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Otro Peligro;Inundación;-71.73422271;-17.08500703
697;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Flujo;Flujo de Detrito;-70.55027496;-16.12748289
698;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Otro Peligro;Inundación Fluvial;-72.47482983;-16.10859667
699;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Otro Peligro;Inundación;-70.53795705;-16.14022459
700;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Otro Peligro;Inundación;-69.55957475;-16.08238194
701;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Otro Peligro;Inundación Fluvial;-73.12340865;-16.40534177
702;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Otro Peligro;Inundación;-70.97355854;-16.77129019
703;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-76.2346492;-12.22463533
704;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-76.2251089;-12.14873049
705;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-76.22799303;-12.15645712
706;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-76.20779006;-12.135145
707;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.48037869;-12.59553537
708;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.39911431;-12.56330028
709;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.38278065;-12.58790407
710;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.36569129;-12.60027945
711;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.3982551;-12.61598925
712;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.36475835;-12.58656882
713;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.3855306;-12.70839246
714;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.37728164;-12.67282738
715;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.48473855;-12.65276564
716;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.32849962;-12.8653009
717;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.35968336;-12.83757379
718;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.36524447;-12.83581499
719;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.39199256;-12.80644529
720;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.23457339;-12.79422584
721;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.12006883;-12.73653374
722;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.10661945;-12.73693175
723;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.09659301;-12.73832634
724;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-73.59667059;-13.78190555
725;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-73.51127378;-13.52302695
726;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-73.53650584;-13.77319345
727;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-73.8789359;-13.96453532
728;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-73.75350394;-13.95445043
729;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-73.83131748;-13.99947796
730;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-73.04748342;-12.65931308
731;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-75.06281631;-12.54814093
732;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-75.10700605;-12.88949626
733;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-75.09291614;-12.84935163
734;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-75.0310128;-12.78062254
735;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-75.17234338;-12.45661377
736;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-75.17044528;-12.43867355
737;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-75.17135846;-12.30098262
738;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-75.17440765;-12.29485847
739;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-75.19954794;-12.25519609
740;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-75.28464366;-12.32116276
741;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-75.28717762;-12.32553696
742;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-75.29729154;-12.32281321
743;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-75.12493349;-12.00310442
744;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-75.13728246;-12.00828048
745;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-75.13182297;-12.00264909
746;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-75.44225183;-12.02010951
747;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-75.32858146;-12.05492895
748;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-75.44391797;-12.11148734
749;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.1581604;-13.58661562
750;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.2049736;-13.68125284
751;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.09892134;-13.66763533
752;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Otro Peligro;Erosión Fluvial;-79.05309312;-7.215584598
753;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Flujo;;-79.08244333;-7.271165879
754;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Otro Peligro;Erosión de Ladera;-79.03283303;-7.352554149
755;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Flujo;;-79.15152963;-7.226364077
756;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Flujo;;-79.2205675;-7.234929907
757;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Otro Peligro;Arenamiento;-79.3675179;-7.338526123
758;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Flujo;;-79.22400234;-7.147890284
759;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Flujo;;-79.15652535;-7.098413253
760;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Flujo;;-79.25005225;-7.266654127
761;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Flujo;;-79.1792771;-7.124424968
762;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Flujo;;-79.20154937;-7.148680243
763;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Otro Peligro;Arenamiento;-79.39050417;-7.113453391
764;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Otro Peligro;Erosión de Ladera;-79.3567624;-7.307743375
765;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Otro Peligro;Arenamiento;-79.43987389;-7.103675439
766;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Flujo;;-79.16957792;-7.241020626
767;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Deslizamiento;Deslizamiento Rotacional;-78.48818688;-7.255989198
768;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Deslizamiento;Deslizamiento Traslacional;-78.45046286;-7.309314868
769;Peligros;Estudio Geoambiental de la Cuenca del Río Jequetepeque;Caida;Derrumbe;-78.49813106;-7.254742714
770;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-72.84624018;-13.59999766
771;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-72.8405293;-13.57976958
772;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-72.92359095;-13.74601373
773;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-73.49369026;-13.54402006
774;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-73.15317884;-13.96561802
775;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-73.10709467;-13.94266932
776;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-73.01370039;-13.8606351
777;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-73.09435917;-13.58686389
778;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-73.09143946;-13.93350947
779;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-73.153677;-13.96697748
780;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.12372464;-13.01272901
781;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.41571825;-13.02875085
782;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.42185862;-13.08101986
783;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.3479921;-13.26579037
784;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.36431795;-13.21742049
785;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.38928606;-13.19757965
786;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-72.86295255;-13.65653031
787;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.3269272;-13.05275935
788;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.29645083;-13.06714557
789;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.40719928;-13.03939233
790;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.3385314;-13.31650952
791;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.32480871;-13.29413983
792;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.21200487;-13.09523017
793;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.22516915;-13.08600209
794;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.34458847;-13.02850842
795;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.44326548;-13.46709392
796;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.4433323;-13.43815963
797;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.4294588;-13.44536219
798;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.10855799;-13.24751581
799;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.32068973;-13.94559288
800;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.3389554;-13.03832293
801;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-74.14738425;-13.6250682
802;Peligros;Estudio Riesgos Geológicos -  Franjas 1,2,3,4;Caida;Derrumbe;-76.25133461;-12.44787743
